id,index,x,y,goal,goal_smf,x0,c,angle,distance,xg_basic,gk_distance,gk_distance_y,close_players,triangle,gk_dist_to_goal,is_closer,header
5dd5ad02-0235-4104-8ced-3921f77c6740,2668,45.41250000000001,35.44500000000001,0,0,59.58749999999999,1.4450000000000074,9.206315235311497,45.43548372417752,0.012309581177030156,40.60889680845813,0.8500000000000014,0,1,4.8491423210708104,0,0
a2c28fc8-535b-4213-9d57-150e021c4188,2740,24.150000000000006,37.06,0,0,80.85,3.0600000000000023,16.973009016334704,24.34309142241388,0.04413039491850258,20.49633747770563,0.9350000000000023,1,2,4.245144284944857,0,0
cfb7f906-013f-4a67-9eee-e08963a72fb6,3038,35.962500000000006,36.80499999999999,0,0,69.0375,2.8049999999999926,11.553178885045659,36.07172620280322,0.021191354115334026,35.012486701175625,0.9349999999999881,0,1,2.103165768549885,0,0
4c3b3dbe-0b8e-41e4-8c3e-b4932c4aea44,3190,19.862499999999997,32.64,0,0,85.1375,1.3599999999999994,20.788982851964832,19.909005656988494,0.06051249881254137,15.676952828914173,1.7849999999999966,1,2,4.308512649395374,0,0
2834b2dd-74cd-4405-bb96-5d4d73aa210f,3195,6.825000000000003,40.8,0,0,98.175,6.799999999999997,32.17023361145472,9.6343461116985,0.12968039838563494,2.0810769447572053,1.6149999999999949,2,1,7.5678187907745285,0,0
e4a93fc7-0766-4c38-b588-64d357813021,3217,23.012500000000003,33.83,1,1,81.9875,0.1700000000000017,18.072776568032996,23.013127911042428,0.048485971542113454,19.69923999168496,0.6800000000000068,0,2,3.3638854023286857,0,0
2cdb8262-367c-49ed-a162-8d044486e889,212,3.8499999999999943,26.605,0,0,101.15,7.395,26.667506435157993,8.337177280111053,0.12118016502436708,3.3532717232577482,2.8050000000000033,1,1,5.01181167343706,0,0
71e09b0b-be0b-4cc8-8f5c-09c1bdf6851a,433,14.612499999999997,47.6,0,0,90.3875,13.600000000000001,15.523306927903588,19.962092982700984,0.0529289098480721,15.514378210228077,10.454999999999998,1,2,4.451238591673115,0,0
ce55cc42-6cca-4f69-b261-b27b1cd2d4d2,654,12.075000000000003,42.415,0,0,92.925,8.415,23.506034329955693,14.717943130750305,0.08325599111066871,12.024635129599574,6.714999999999996,1,2,2.7018512172212565,0,0
9a5b9194-8dc9-4c36-96c2-934db2f6970e,992,27.5625,39.1,0,0,77.4375,5.100000000000001,14.640767191280247,28.030365788729906,0.03455119979539798,26.55288779021973,5.015000000000001,3,1,1.489926592151436,0,0
bf8ccb41-8b28-4dca-bdc5-28d1f0b9f4f6,1029,20.125,18.955000000000002,0,0,84.875,15.044999999999998,13.408184753183134,25.127030266229234,0.038764095500044,22.15452831815654,14.024999999999995,2,2,3.1449999999999956,0,0
